,text,label
443,like most people here i have experienced significant weight gain since starting seroquel a few months ago to the point where i am considering changing meds i have spoken to a couple of my doctors about this and the concerns i have surrounding it but they seem to believe that it is not that bad that i need to gain weight anyway so i might as well let it happen while i do have a thin frame that is a natural thing putting on weight will not make me grow out i will just get a belly and it will not look good not to mention be unhealthy but because of this thin frame they refuse to give me anything to halt the weight gain is there anything i can do to change their mind or at least have something to stop the weight gain no matter how much i eat i will put on weight i went a few days without food and still put on weight imnot sure how bad it is going to get and i really need something to help,1
444,i got incredibly sick in and slowly came to terms that my original plans for my life werent going to pan out since then ive been searching for something now my last semester of college im interning at a childrens art studio and i finally think im exactly where im meant to be,0
446,after having read about it i am just so disappointed that it is not acknowledged in the dsm for being too similar to ptsd even though from what i read complex ptsd occurs after years of repeated trauma typically during childhood and has a much more profound impact than experiencing one traumatic event and getting ptsd from that because you developed while surrounded by trauma and cptsd is even acknowledged by the va as a real disorder and i am just confused as to if it is ever going to be acknowledged or not,1
447,me and my girlfriend have been together almost months now and honestly just having her in my life makes everything times easier even when shes annoying the s outta me i cant help but love that girl to pieces im going to marry her not that she knows i think this for sure but shes the girl i want to spend the rest of my life with and personally that makes me happy ,0
468,i was diagnosed with panic related agoraphobia a decade ago but it was not as bad as this past year when i experienced the worst panic attack of my life it spiraled into health anxiety and trips to the er for my panic attacks self harm relapses ect then i had family stress added on top of it i have not left the house in almost a month and that was just to the pharmacy and i was anxious and out of it with derealization the whole time only wanted to get back home i have a fear of being anxious in public i can not handle it anyone else,1
477,its snowing here not a big deal to most of the world but when you live in the deeeeep south and get snow its a big deal i love it its made me so happy to wake up to,0
478,so after months of being scared of getting a boy haircut i finally showed my mom types she picked out the one i wanted the least it is a undercut so hidden but i get the shorter hair and i had my first therapy session which i was scared abt but i am excited to see her next week now i just need to get my grades up,0
479,i dont know how to be happy ive had the most ridiculously incredible life the past year and a half or so and all this happiness led to the ptsd coming out i just cant let myself be happy im supposed to be miserable its all im used to how do i get past this my life is amazing and great and beautiful and i dont want to die anymore but i dont know how to just be chill with it being so happy with my life is scaring the heck out of me,1
486,i dont remember when or why i set it to be that day but it showed up in my phones calendar as a reminder named kill yourself dec th is my th birthday i feel like it was some kind of ultimatum probably for for me to make things better but honestly after seeing that pop up on my phone its made me feel really down because nothing is better i only feel better about things mostly due to sheer ignorance and neglect which in itself makes things worse my circumstances are the same as theyve always been my perspective has changed for the good or bad but when looking at things objectively it makes me want hurt myself as punishment at least ignorance prevents me from suicide,1
487,just started my new classes as a sophomore in high school been struggling with depression and anxiety quite bad this year i have like a group of like ish close friends i like them for the most part but this year especially i make up excuses a lot because i do not feel like doing anything as much as i hate school it at least forced me to socialize with them and be less isolated but with this new quarter i have none of them in any of my classes i feel like this could be detrimental for my mental health and push me into an even worse depressed state and isolate me further as much as i sometimes do not feel like socializing i know it is good for me this is not going to be good,1
494,i was just diagnosed with schizophrenia this year there is not much information about it and theres a lot of stigma arou d it i have had people think i am faking or that i am dangerous i want to share my experience with people and teach people who are curious about schizophrenia,1
503,numetal rock alt punk emo grunge help suggestions and why you love,0
506,ive been an adult my whole life i always had to be just to survive i feel the little girl inside of me but im angry shes still here my life is good now why cant she just leave but i know she cant and im told i have to love her because she got me through it all but all i can feel is resentment that she continues to hold me back,1
512,i know lots of people say that they have no motivation but those people still do things they still function to some degree i just do not i barely leave the house do not bother with school do not bother with any sort of study i just spend my life in bed or in front of a computer screen and i do not ever see that changing until i finally manage to kill myself i have tried many many things over the years to try and help me nothing does shit exercise does not help medication does not help no matter which one i try sleep does not help eating right is something i have always done it does not help meditation or any mindfulness shit makes me worse therapy is just a place for me to realise i am selfish and extremely weak nothing helps i just see no reason in trying anymore for years i hoped it would improve,1
515,there is a hurricane outside my windows but i do not have to worry about anything our cities housewalls are strong the infrastructure is working i appreciate the feeling of safety right now,0
516,as part of my maed program i get to work at the local school district my students have shown me just how bright the next generation of people are and it has only reaffirmed that i made the right career move plus they love my tattoos,0
518,tonight i bought myself a baby froggy his name is beepy and he really cheered me up engineering school is tough so little things like this make me feel so much better when i put him in the tank with my other two frogs bappy and bippy he started singing,0
523,i took today off school my depression is just too much to deal with yesterday i cut about times at different times of day at school last year my parents forced me to take weeks off school after i made a suicide attempt and this actually helped me pull my act together and halfway through being off school i went clean from self harm for a month and a half of course i eventually relapsed and get caught back up in my addiction daily cutting and burning i was supposed to go to a mental hospital last week but they all have a waiting list of at least weeks so i have to wait until th of march until i can get into one,1
528,i want so much for myself but i just can not seem to get motivated towards anything it is like i have completely given up without actually dying i want love i want to he happy and healthy i want a good job and i want a good group of friends but i know deep in my heart that it is not going to happen i do not know why i do not know how to fix myself and i do not know how to get better i do not know where to go from here,1
530,my girlfriends gaze and company make me very happy met her years ago,0
531,hi everyone i am trying to get a plan together to take care of my mental illness i live at home with my mom and dad so obviously they need to be part of it however they are very not understanding about mental illness at all i have tried to explain to them over and over that the cure for bipolar is not just toughen up i have tried educating them on the disorder but they think mental illness research is a bunch of liberal propaganda i do not know how to deal with them they are not supportive of me trying to find therapy or any help for this disorder a lot of times i think it might be necessary to move out from them,1
532,this new medication wellbutrin has me moving in my sleep a lot i have kicked my legs when i was covered in bugs punched my partner when i was actually punching my step dad last night i dreamed of my ex i came home for the day and i was excited to see him i ran up and tried to give him a hug and he stopped me i asked why i could not hug him and he said he did not want to and continued walking,1
533,my ex emotionally abused me last year which caused the development of ptsd and depression i couldnt stand living in my moms house anymore so i moved in with my dad his neighbor ended up sexually assaulting me and when i told someone i got called a liar and a feminist trying to ruin someones life i lived there for a few months and attempted suicide multiple times requiring multiple hospitalizations my dads ex and my sister make fun of my condition and call me an attention seeker so i moved back in with my mom and all i can think about is ending my life ive had to stop going to school and work because i couldnt function as a human being and my life is going nowhere i used to be happy before all this,1
537,slept till pm and then just laid here i know if i move the anxiety will start fuck this,1
546,hi all so ive been depressed my whole life and this last year has been really bad so much so i even lost my job last week anyway i emailed my doctor to ask about weening off the effexor ive been on since i wont be able to get it anymore and she wants me to go to a psychiatrist for a psychological evaluation she called in the referral today,1
549,under lbs for the first time in my adult life finally got that pack ive always wanted,0
551,warning this is in no way medical advice i am not a doctor this is for informational purposes only i wanted to drop in here and write a post that i hope will help those who suffer from ptsd or developmental trauma i will tell you what has and has not worked for me over the past years of treatment i am going to break it down into sections my symptoms and past meds therapeutic modalities and social support i will then supply you with titles to some topics and books which have helped,1
552,im in canada and its thanksgiving i would give anything to be in my bed right now but im doing this to make my family happy im going to dinner an hour away from home and i have no appetite from said anxiety and im feeling the nerves fuck,1
553,what is probably a really stupid thought just came to me a few minutes ago i was sitting on the couch in my back room and burnt my calf with a lighter my dog was lying on his bed watching me and when i looked at him he looked kind of confused i do not want him suddenly thinking that fire is okay and safe because he saw me cooking my leg can animals tell that somethings wrong if they see someone doing it,1
554,as a human with hearing loss this thread made me happy didnt understand what happened and a lot of people explained to me,0
558,for the first time ever i feel so free around him every song reminds me of him i have not stopped smiling in two days my appetite is back and my apartment is clean my heart finally feels open and also safe it is been so long and he just makes my heart flutter,0
576,first time being genuinely happy in awhile got my first hole in one in disc golf,0
577,military mom surprises daughter during school interview this literally made me cry ,0
580,on a hard day this little guy kept me smiling ,0
582,got the haircut i wanted it could of been higher but i like it,0
593,life is what happens to you and how you react to it,0
598,fought depression throughout college that put me behind gave myself a makeover and tackling with new confidence i feel good,0
599,after hours of labor i got to meet my son today is off to a crazy start but i cant wait to be the best husband and father possible,0
603,my family and i decided to postpone thanksgiving this year so that we could all eat together as a family i told my parents that i would like to do it so that they could kick back and relax they agreed skip forward to today and i wake up at am to start cooking the foodonly to find out that the food has already been cooked by my parents i was immediately frustrated i felt a bit betrayed i know how to do this stuff yet they seemingly do not trust me with it i held my tongue started making the pumpkin pie yet minutes into it is baking time the crust burns i lost it i know i should not have and i know that it is literally a crust but i could not stand it,1
604,i have been in a horrible pattern of insomnia for a few weeks now i cant get out of it my psychiatrist had to take an emergency extended leave so i dont have a doctor at the moment my prescription of klonopin mgdaily ran out and im pretty sure i just went through a withdrawal from it because i spent the last few days feeling dead,1
605,after years of neglect due to poor mental health i am on my way to getting my teeth sorted i could not be happier,0
609,my issue is that negative automatic thoughts take over and i can not get away from them i get trapped in them and believe that they are the truth it is like i am possessed exorciststyle examples i do not deserve good things i deserve to be criticized i have no valuable skills etc,1
611,ptsd and valium withdrawal combo hurtin really bad anyone got some love for me anything,1
615,cbd oil medical marijuana or traditional psychiatrist prescribed medicine which method of medication work best for you,1
616,when my ex and i broke up i lost pounds due to not eating not eating was the only control that i felt i had i became obsessed with losing more weight ive gain a lot of it back now but a few days ago i tried vomiting what i ate i just feel like what i put into my body is the only sense of control that i have left do you think this is the beginning of an eating disorder if so what should i do thanks for any advice,1
617,ive got my birthday party tonight with most of my closest friends some of them i dont get to see a lot because of different schools and my grades have been getting me down but this is something i had to look forward to x,0
620,i literally can hardly get myself to school in the mornings and end up staying home more often than i should if i can actually get myself there i am alright although still depressed of course but i can usually make it through the day then anyone else like this we re just getting up is the hardest part,1
621, month off antidepressants and i am out of a a pit i thought unconquerable motivated exercising eating well making plans happy,0
627,i posted on here recently about how i was choked by a student at work i work with students with autism and thought i might have developed ptsd well monday i was officially diagnosed tuesday night the anxiety got so bad i had to go to the emergency room it has become this incredibly overwhelming situation because of all the insurance stuff and the many different health care providers involved some of whom are workers comp and some of whom are not people are suggesting i get an attorney i have no family nearby i am almost out of money and i do not know how much i will get paid this month because i have missed so much work so i do not even know that i am going to be able to afford to get to all of my doctor and therapy appointments i do not drive due to a medical condition so i pretty much have to take lyftuber to all my appointments let alone pay rent or buy food,1
633,in honor of my twin sister all these new books got donated at our local library thanks to a donator they are all animal books as my sister was an animal lover and hoped to be a vet someday im so happy ,0
641,i wish i could shake this i do not laugh or joke or have any life to my voice anymore it always happens right after a huge emotional outburst and it drags on for days afterwards like that one outburst just sucked all the life out of me,1
642,heres a picture of grass smiling to brighten up your day,0
644,sometimes i feel like what happened to me is not bad enough to have ptsd but sometimes it feels like the straw that broke the camels back i think what happened caused ptsd because i was already not in a good mental health place please seek help if you are in that place its not to little to need help,1
