,text,label,word_count
470,like if i ever see an image of someone with their inner left forearm in view and it is completely unscarred i feel confused as to how they kept their arm like that or if i see girls in bikinis at the beach with their thighs glistening in their clean majesty it makes me realise how i will never look like that mainly because i am male but you get what i mean,1,73
208,ive always had depression and its gotten really bad this year its affecting every aspect of my life ive pushed most of my friends away barely been talking to my family my finances are a mess and worst of all my performance at work has gotten really bad my boss is very hands off so no one knew how behind i had gotten what a mess id made of my work well last week i got a kidney stone and had to be out several days and when i was gone they discovered how bad i was doing ugh,1,99
290,so happy i was able to donate double red blood today before the big game,0,15
319,for me personally my brother is i am and for a while i was not sure if he knew about my depression or anxiety or psychosis or bipolar or anything and he probably thought that our cats really hated me for a while but recently i went to hospital for three weeks and my parents probably told him why my parents are horrible at not telling people about my issues he is fairly absent minded and generally gets easily distracted and i would not be surprised if he did not know what self harm is but i have got scars all over and i have no idea what he thinks happened,1,111
331,when your state has seen the least amount of sun in recorded history it is nice to wake up like this on a mini vacation sleeping in the living room of an airbnb,0,33
192,graduated two years ago had always dreamt about building my own battle station ive been working non stop and finally upgraded from my laptop and paid off my car and over half of student loans wiring is still clunky progress so far ,0,42
606,after years of neglect due to poor mental health i am on my way to getting my teeth sorted i could not be happier,0,24
442,i am in the throes of horrible symptoms right now and its only getting more out of hand how do i support my support i know im exhausting i know im so much work hes perfect and great and wonderful im on duloxetine clonazepam for panic attacks and prazosin for nightmares i go to emdr every monday but my trigger persons texted me yesterday and i blocked them and disabled my insta but i am still so out of whack,1,80
380,hi there having a down day so instead of just wallowing all day i want to boost your karma and maybe mine in the process just leave a comment and i will up vote you post and maybe other commentsthreads of yours to hopefully make your day better i hope you have a better day than me also if anyone has any advice for my other post same post different forums any comments would be appreciated,0,76
304,this issue is about sexuality and i find it very uncomfortable to talk about it in person but ive been told that its best that i do talk about it but idk how to do so without having an anxiety attack ive also been told if you dont feel awkward while talking to your therapist it aint working,1,58
238,idk if this counts but my favorite thing about coming back from hard classes and practice is my little wine glass of candy,0,23
501, in todays video well look at techniques to help you overcome nervousness and how to build your confidence when talking to people i will explain several techniques that will help you overcome your fear of talking to others and at the end of this video i will give you a proven technique you can use now confidence nervous anxiety publicspeaking happinessnow,0,61
104,this week was my first week at my new accounting job doing tax returns i have never been so happy i feel like i have actually chosen the right path in life as someone who has struggled with depression most of their life i cannot stop smiling ,0,47
114,i posted on here a little while ago when i experienced a traumatic event in which i was pinned down and choked by a student in the special education classroom i work in and i suspected i had developed ptsd i posted again after i was officially diagnosed with ptsd last monday the anxiety is still pretty overwhelming i still can not work they had to up my ativan dosage and refer me to a psychiatrist because of concerns that i may be developing panic disorder everything is a mess because between workers comp and my regular healthcare people there are so many people involved who have to be kept updated and have to communicate amongst each other in order for things to run smoothly,1,125
155,i am a final semester mba student who just got placed in his first job with an annual usd package at a firm specializing in artificial intelligence,0,27
221,my cptsd stemmed from long standing and extremely harsh physical sexual and emotional abuse at the hands of my dad i have had some nightmares related to the trauma but as i get more into the therapy and whatnot i have just been having nightmares out of control,1,48
7,this was yesterdays sunrise isnt it beautiful i love when the sun rises,0,13
248,i am finding myself frequently fantasizing about brutally torchering people to death i have very specific means of torture ripping off their noses with channel locks stomping on their face repeatedely cutting all their tendons so they can not even fight back i just imagine myself beating them to the point they are begging to be killed then i would do the same thing to their loved ones just so they can also experience the psychological torment of seeing their loved ones tortured to death after that i would them stare in the eyes and kill them the blood the screams the pleading geninuinely brings my heart happiness i had the living shit beaten out of me as a kid,1,120
469,i was diagnosed with panic related agoraphobia a decade ago but it was not as bad as this past year when i experienced the worst panic attack of my life it spiraled into health anxiety and trips to the er for my panic attacks self harm relapses ect then i had family stress added on top of it i have not left the house in almost a month and that was just to the pharmacy and i was anxious and out of it with derealization the whole time only wanted to get back home i have a fear of being anxious in public i can not handle it anyone else,1,110
335,i feel empty i dont have an appetite i dont want to get out of bed i dont want to breathe i dont have energy to do anything,1,28
456,well i had eventually had enough and told my parents they confronted him and his girlfriend about it but he lied and said he never did anything like that i had messages on facebook to prove it but both him and his girlfriend said that i altered them using an app and was just looking for attention my family remains friends with them and im no longer allowed near them for my own safety,1,74
328,but people usually are not like that right i think it would be so reassuring if someone loved me that much especially my fp i do not even know what my fp truly thinks of me since he is not as open about his feelings,1,45
320,i do not really know what else to say i already have depression anxiety and fucking ptsd and my nutritionist diagnosed me with anorexia and i just feel like a fucking mess right now like at this point it just feels ridiculous that i have so many issues and no i was not misdiagnosed the only one im questioning is the anorexia diagnosis i just feel weird and confused,1,69
289,i had not seen him in about months and today in our appointment he told me that i am just wasting resources he does not know what to do with me and nobody else does either that they are doing everything i can but i am still just sitting around at home all day being a burden on everyone at this point he just thinks that i can not be cured but he still expects me to just get better he actually told me that one of the programs i used to attend kicked me out because i was so wasteful to them and that every time i seem to get better it does not last and i just collapse even harder he does not know how to help me and nobody else does either maybe now killing myself actually makes sense,1,142
140,they just taste amazing and i love making them so much idk why it makes me so happy maybe the smell i have this curtain way of making them that i love so much first instead of using cooking spray on the pan i use butter to add to the flavour of the pancake i make the batter as normal then i add cinnamon into the batter once i put it onto the pan on the stove i put in white chocolate chips and sometimes blueberries lastly i serve them with blueberries ontop and some strawberries on the side and sometimes with whipcream i am eating the plate i just made now i can not wait to be able to make them for a boyfriendgirlfriend some day ,0,127
213,we got our marriage license days until i marry my person ,0,11
43,what can i do to make up for a friend after a have been an asshole it is her birthday in a few days pleease heelp mee i want to give her a gift btw,1,35
42,my brother and his fianc have announced that they are expecting i am so excited,0,15
73,after months of family drama two of my aunts came down to visit my fiance and i to take me dress shopping they wanted to make sure that through the negativity i still have a wonderful wedding process they caught this moment during brunch how lucky i am to be so loved,0,52
493,i got meningitis that put me in a coma with a million dollar bill and no insurance it ate up everything we saved to build our home including what we had saved for septic and a well weve been using a bucket for a toilet and hauling water to drink and cook after digging and scraping by for years we are finally getting donations on our go fund me for water and septic i was so excited when i saw the first donation come in weve raised so far hopefully my kids can bathe at home and use a regular toilet this summer,0,103
587,ive heard many people say that its selfish for someone to commit suicide i thought that a long time ago too not gonna lie and i feel extremely bad for thinking that im sorry but when i planned mine i did it with out thinking clearly i was blinded by the pain and sadness that i was feeling at that time i was having a panic attack that wasnt going away i was shaking sweating and crying uncontrollably for hours straight i knew what i was going to take i knew when i was going to do it i knew everything but i couldnt control myself and i couldnt control the suicidal thoughts that were going through my head at that moment,1,122
66,as promised for ugfypxdez a picture of my three frogs bippy bappy and beepy i got beepy last night the other two frogs are already welcoming her into the family,0,30
11,can you force yourself to have anxiety just because you do not want to admit that you like the thoughts also can you have ocd thoughts without anxiety and does that mean that they are not ocd thoughts and are actually your thoughts ,1,43
199,i was diagnosed with schizophrenia this year i have visual auditory and physical hallucinations sometimes i believe my teeth are melting out of my head other times i believe people are going to kill and replace my family i have tons of hallucinations some repeatedly show up a huge black bird a man that watches me and shadow people some physical hallucinations include me tasting blood in my mouth or feeling pain from an imaginary knife stabbing me i am on medication and self medicate with cannabis,1,87
524,i took today off school my depression is just too much to deal with yesterday i cut about times at different times of day at school last year my parents forced me to take weeks off school after i made a suicide attempt and this actually helped me pull my act together and halfway through being off school i went clean from self harm for a month and a half of course i eventually relapsed and get caught back up in my addiction daily cutting and burning i was supposed to go to a mental hospital last week but they all have a waiting list of at least weeks so i have to wait until th of march until i can get into one,1,124
488,just started my new classes as a sophomore in high school been struggling with depression and anxiety quite bad this year i have like a group of like ish close friends i like them for the most part but this year especially i make up excuses a lot because i do not feel like doing anything as much as i hate school it at least forced me to socialize with them and be less isolated but with this new quarter i have none of them in any of my classes i feel like this could be detrimental for my mental health and push me into an even worse depressed state and isolate me further as much as i sometimes do not feel like socializing i know it is good for me this is not going to be good,1,138
431,performing onstage is my happy place cliche but for all the negativity that happens in life getting up on that stage for minutes is a real stress relief,0,28
259,i have come to the conclusion that it is not the alcohol that effects my cns and causes triggers but the shame i feel after,1,25
594,life is what happens to you and how you react to it,0,12
529,i want so much for myself but i just can not seem to get motivated towards anything it is like i have completely given up without actually dying i want love i want to he happy and healthy i want a good job and i want a good group of friends but i know deep in my heart that it is not going to happen i do not know why i do not know how to fix myself and i do not know how to get better i do not know where to go from here,1,96
640,i was diagnosed with ptsd stpd and mdd when i was twenty two i would like to go to community college by next year what would be the best course for me,1,32
83,depression was barely even on my radar i knew it existed but i did not think it was common or that i would ever deal with it i do not even know what i thought depression was i might have just thought oh you are just sad a lot now i know how wrong i was,1,56
393,i have had the weirdest feelings lately i do not want to do anything social but at the same time i want to do stuff the few things i like to do i will do and then after feel like i wasted my time and it was dumb i am just so conflicted i hate feeling this way,1,58
312,my daily routine lately that has worked wonders also been repeating this mantra as i have severe anxiety dont worry about all of those what ifs things arent a problem until theyre a problem the anxieties over what you might have done wrong or might do wrong or not actual problems that exist yet if they become a problem youll handle and solve them its okay youre all good and youre capable of whatever life throws at you,0,78
399,money makes the world go round or does it,0,9
79,op had to help the kid create an ig account,0,10
23,im completely done i really can take this anymore im just going to let my depression and anxiety consume me completely im not going to kill myself im just done trying,1,31
227,i always thought it wouldnt happen because getting a green card is so fricking complicated but a few days ago i learned that by getting a job in an embassy and living in the usa for five years you could enter the police academy and i have been happy ever since ,0,51
336,ive started trying to write things down more not necessarily journal but just writing down little ideas i have in various notebooks ive come to realize that when my ptsd is in full steam my handwriting is different im known in my familyfriend group for having great penmanship but now the handwriting doesnt even look close to before ill write a thought out and then rip it out of my notebook since it just doesnt look like i wrote it,1,80
370,im so happy about my body love yourself no matter how you look,0,13
236,a few weeks ago i was on a train some guy got on about an hour into the ride of three hours with his girlfriend they sat down and she was being quite loud so i looked over for a second instinctively and he shouted at me i just ignored him and went back to my music over the next half hour however i heard him muttering to his girlfriend about me they were sitting maybe seats in front of me so i could not hear too well he got up after a while to i would assume use the toilet and when he walked past me he was glaring at me and even leered at me i was quite afraid that he would be getting off at my stop and i was not sure what to do so i held onto my bag securely and started going over all the scenarios in my head that could happen what he wanted and everything like that,1,165
234,after a week off work with tonsillitis and a stressy week at work while recovering i am finally healthy enough to start knitting again,0,24
310,this dog at my school for feel good friday,0,9
256,everything i used to enjoy has become worthless it all feels like a chore rather than a relaxing hobby nothing holds meaning nothing feels exciting everything feels dull and pointless i have tried everything to improve this but it does not work do i just have to keep barely existing until i kill myself or wind up homeless there really is not any other way i see my life going,1,70
137,i am trying to learn how to program and it involves a lot of readingreasoningand just doing things very fast i have noticed that i have a lot of difficulty distinguishing true and false which is the fundamentals of programming when i come across something like not false my brainthoughts just freeze i notice this too when doing driving school lessons the instructor would say turn right or left and i would get confused sometimes doing the opposite or i would understand him but not quickly like there is a second delay between him saying turn left and me understanding that he said turn left and i need to turn left,1,111
274,just a reminder that we are not weak we feel more intensely and if normal people felt things on the same level as us they probably would not be able to handle it but we live it every day we are so much tougher than we think,1,47
235,it is been a while since i have posted on my mental health things on the surface have been going incredibly well i am losing weight driving lessons are going well and the i could been working in due time yet with all due respect i feel like a fucking wreck i feel like i am not good enough sure i dropped a considerable amount of weight but i still feel like crap i do not feel so great at all i feel small i fell mediocre i wanted to go to community college but i could not find a major i could not find anything that made me feel worth studying for i feel like shit because i had plans to someday rent properties south of the border but the town i wanted had too much violence stemming from meth addicts my fucking parents are bothering me about my idiot brother sure he is improving but he is so slow at getting things done yet my parents want me to do their job and help raise their son,1,179
