,text,label,word_count
611,have not felt as good as i feel now in a veri long time so far in about a littl over month i have lost pound and am about week till my weight loss surgeri my heaviest wa and weigh in at thi morn,0,44
578,militari mom surpris daughter dure school interview thi liter made me cri,0,12
470,like if i ever see an imag of someon with their inner left forearm in view and it is complet unscar i feel confus as to how they kept their arm like that or if i see girl in bikini at the beach with their thigh glisten in their clean majesti it make me realis how i will never look like that mainli becaus i am male but you get what i mean,1,73
208,ive alway had depress and it gotten realli bad thi year it affect everi aspect of my life ive push most of my friend away bare been talk to my famili my financ are a mess and worst of all my perform at work ha gotten realli bad my boss is veri hand off so no one knew how behind i had gotten what a mess id made of my work well last week i got a kidney stone and had to be out sever day and when i wa gone they discov how bad i wa do ugh,1,99
290,so happi i wa abl to donat doubl red blood today befor the big game,0,15
319,for me person my brother is i am and for a while i wa not sure if he knew about my depress or anxieti or psychosi or bipolar or anyth and he probabl thought that our cat realli hate me for a while but recent i went to hospit for three week and my parent probabl told him whi my parent are horribl at not tell peopl about my issu he is fairli absent mind and gener get easili distract and i would not be surpris if he did not know what self harm is but i have got scar all over and i have no idea what he think happen,1,111
331,when your state ha seen the least amount of sun in record histori it is nice to wake up like thi on a mini vacat sleep in the live room of an airbnb,0,33
192,graduat two year ago had alway dreamt about build my own battl station ive been work non stop and final upgrad from my laptop and paid off my car and over half of student loan wire is still clunki progress so far,0,42
606,after year of neglect due to poor mental health i am on my way to get my teeth sort i could not be happier,0,24
442,i am in the throe of horribl symptom right now and it onli get more out of hand how do i support my support i know im exhaust i know im so much work he perfect and great and wonder im on duloxetin clonazepam for panic attack and prazosin for nightmar i go to emdr everi monday but my trigger person text me yesterday and i block them and disabl my insta but i am still so out of whack,1,80
380,hi there have a down day so instead of just wallow all day i want to boost your karma and mayb mine in the process just leav a comment and i will up vote you post and mayb other commentsthread of your to hope make your day better i hope you have a better day than me also if anyon ha ani advic for my other post same post differ forum ani comment would be appreci,0,76
304,thi issu is about sexual and i find it veri uncomfort to talk about it in person but ive been told that it best that i do talk about it but idk how to do so without have an anxieti attack ive also been told if you dont feel awkward while talk to your therapist it aint work,1,58
238,idk if thi count but my favorit thing about come back from hard class and practic is my littl wine glass of candi,0,23
501,in today video well look at techniqu to help you overcom nervous and how to build your confid when talk to peopl i will explain sever techniqu that will help you overcom your fear of talk to other and at the end of thi video i will give you a proven techniqu you can use now confid nervou anxieti publicspeak happinessnow,0,61
104,thi week wa my first week at my new account job do tax return i have never been so happi i feel like i have actual chosen the right path in life as someon who ha struggl with depress most of their life i cannot stop smile,0,47
114,i post on here a littl while ago when i experienc a traumat event in which i wa pin down and choke by a student in the special educ classroom i work in and i suspect i had develop ptsd i post again after i wa offici diagnos with ptsd last monday the anxieti is still pretti overwhelm i still can not work they had to up my ativan dosag and refer me to a psychiatrist becaus of concern that i may be develop panic disord everyth is a mess becaus between worker comp and my regular healthcar peopl there are so mani peopl involv who have to be kept updat and have to commun amongst each other in order for thing to run smoothli,1,125
155,i am a final semest mba student who just got place in hi first job with an annual usd packag at a firm special in artifici intellig,0,27
221,my cptsd stem from long stand and extrem harsh physic sexual and emot abus at the hand of my dad i have had some nightmar relat to the trauma but as i get more into the therapi and whatnot i have just been have nightmar out of control,1,48
7,thi wa yesterday sunris isnt it beauti i love when the sun rise,0,13
248,i am find myself frequent fantas about brutal torcher peopl to death i have veri specif mean of tortur rip off their nose with channel lock stomp on their face repeated cut all their tendon so they can not even fight back i just imagin myself beat them to the point they are beg to be kill then i would do the same thing to their love one just so they can also experi the psycholog torment of see their love one tortur to death after that i would them stare in the eye and kill them the blood the scream the plead geninuin bring my heart happi i had the live shit beaten out of me as a kid,1,120
469,i wa diagnos with panic relat agoraphobia a decad ago but it wa not as bad as thi past year when i experienc the worst panic attack of my life it spiral into health anxieti and trip to the er for my panic attack self harm relaps ect then i had famili stress ad on top of it i have not left the hous in almost a month and that wa just to the pharmaci and i wa anxiou and out of it with dereal the whole time onli want to get back home i have a fear of be anxiou in public i can not handl it anyon els,1,110
335,i feel empti i dont have an appetit i dont want to get out of bed i dont want to breath i dont have energi to do anyth,1,28
456,well i had eventu had enough and told my parent they confront him and hi girlfriend about it but he lie and said he never did anyth like that i had messag on facebook to prove it but both him and hi girlfriend said that i alter them use an app and wa just look for attent my famili remain friend with them and im no longer allow near them for my own safeti,1,74
328,but peopl usual are not like that right i think it would be so reassur if someon love me that much especi my fp i do not even know what my fp truli think of me sinc he is not as open about hi feel,1,45
320,i do not realli know what els to say i alreadi have depress anxieti and fuck ptsd and my nutritionist diagnos me with anorexia and i just feel like a fuck mess right now like at thi point it just feel ridicul that i have so mani issu and no i wa not misdiagnos the onli one im question is the anorexia diagnosi i just feel weird and confus,1,69
289,i had not seen him in about month and today in our appoint he told me that i am just wast resourc he doe not know what to do with me and nobodi els doe either that they are do everyth i can but i am still just sit around at home all day be a burden on everyon at thi point he just think that i can not be cure but he still expect me to just get better he actual told me that one of the program i use to attend kick me out becaus i wa so wast to them and that everi time i seem to get better it doe not last and i just collaps even harder he doe not know how to help me and nobodi els doe either mayb now kill myself actual make sens,1,142
140,they just tast amaz and i love make them so much idk whi it make me so happi mayb the smell i have thi curtain way of make them that i love so much first instead of use cook spray on the pan i use butter to add to the flavour of the pancak i make the batter as normal then i add cinnamon into the batter onc i put it onto the pan on the stove i put in white chocol chip and sometim blueberri lastli i serv them with blueberri ontop and some strawberri on the side and sometim with whipcream i am eat the plate i just made now i can not wait to be abl to make them for a boyfriendgirlfriend some day,0,127
213,we got our marriag licens day until i marri my person,0,11
43,what can i do to make up for a friend after a have been an asshol it is her birthday in a few day pleeas heelp mee i want to give her a gift btw,1,35
42,my brother and hi fianc have announc that they are expect i am so excit,0,15
73,after month of famili drama two of my aunt came down to visit my fianc and i to take me dress shop they want to make sure that through the neg i still have a wonder wed process they caught thi moment dure brunch how lucki i am to be so love,0,52
493,i got mening that put me in a coma with a million dollar bill and no insur it ate up everyth we save to build our home includ what we had save for septic and a well weve been use a bucket for a toilet and haul water to drink and cook after dig and scrape by for year we are final get donat on our go fund me for water and septic i wa so excit when i saw the first donat come in weve rais so far hope my kid can bath at home and use a regular toilet thi summer,0,103
587,ive heard mani peopl say that it selfish for someon to commit suicid i thought that a long time ago too not gonna lie and i feel extrem bad for think that im sorri but when i plan mine i did it with out think clearli i wa blind by the pain and sad that i wa feel at that time i wa have a panic attack that wasnt go away i wa shake sweat and cri uncontrol for hour straight i knew what i wa go to take i knew when i wa go to do it i knew everyth but i couldnt control myself and i couldnt control the suicid thought that were go through my head at that moment,1,122
66,as promis for ugfypxdez a pictur of my three frog bippi bappi and beepi i got beepi last night the other two frog are alreadi welcom her into the famili,0,30
11,can you forc yourself to have anxieti just becaus you do not want to admit that you like the thought also can you have ocd thought without anxieti and doe that mean that they are not ocd thought and are actual your thought,1,43
199,i wa diagnos with schizophrenia thi year i have visual auditori and physic hallucin sometim i believ my teeth are melt out of my head other time i believ peopl are go to kill and replac my famili i have ton of hallucin some repeatedli show up a huge black bird a man that watch me and shadow peopl some physic hallucin includ me tast blood in my mouth or feel pain from an imaginari knife stab me i am on medic and self medic with cannabi,1,87
524,i took today off school my depress is just too much to deal with yesterday i cut about time at differ time of day at school last year my parent forc me to take week off school after i made a suicid attempt and thi actual help me pull my act togeth and halfway through be off school i went clean from self harm for a month and a half of cours i eventu relaps and get caught back up in my addict daili cut and burn i wa suppos to go to a mental hospit last week but they all have a wait list of at least week so i have to wait until th of march until i can get into one,1,124
488,just start my new class as a sophomor in high school been struggl with depress and anxieti quit bad thi year i have like a group of like ish close friend i like them for the most part but thi year especi i make up excus a lot becaus i do not feel like do anyth as much as i hate school it at least forc me to social with them and be less isol but with thi new quarter i have none of them in ani of my class i feel like thi could be detriment for my mental health and push me into an even wors depress state and isol me further as much as i sometim do not feel like social i know it is good for me thi is not go to be good,1,138
431,perform onstag is my happi place clich but for all the neg that happen in life get up on that stage for minut is a real stress relief,0,28
259,i have come to the conclus that it is not the alcohol that effect my cn and caus trigger but the shame i feel after,1,25
594,life is what happen to you and how you react to it,0,12
529,i want so much for myself but i just can not seem to get motiv toward anyth it is like i have complet given up without actual die i want love i want to he happi and healthi i want a good job and i want a good group of friend but i know deep in my heart that it is not go to happen i do not know whi i do not know how to fix myself and i do not know how to get better i do not know where to go from here,1,96
640,i wa diagnos with ptsd stpd and mdd when i wa twenti two i would like to go to commun colleg by next year what would be the best cours for me,1,32
83,depress wa bare even on my radar i knew it exist but i did not think it wa common or that i would ever deal with it i do not even know what i thought depress wa i might have just thought oh you are just sad a lot now i know how wrong i wa,1,56
393,i have had the weirdest feel late i do not want to do anyth social but at the same time i want to do stuff the few thing i like to do i will do and then after feel like i wast my time and it wa dumb i am just so conflict i hate feel thi way,1,58
312,my daili routin late that ha work wonder also been repeat thi mantra as i have sever anxieti dont worri about all of those what if thing arent a problem until theyr a problem the anxieti over what you might have done wrong or might do wrong or not actual problem that exist yet if they becom a problem youll handl and solv them it okay your all good and your capabl of whatev life throw at you,0,78
399,money make the world go round or doe it,0,9
79,op had to help the kid creat an ig account,0,10
23,im complet done i realli can take thi anymor im just go to let my depress and anxieti consum me complet im not go to kill myself im just done tri,1,31
227,i alway thought it wouldnt happen becaus get a green card is so frick complic but a few day ago i learn that by get a job in an embassi and live in the usa for five year you could enter the polic academi and i have been happi ever sinc,0,51
336,ive start tri to write thing down more not necessarili journal but just write down littl idea i have in variou notebook ive come to realiz that when my ptsd is in full steam my handwrit is differ im known in my familyfriend group for have great penmanship but now the handwrit doesnt even look close to befor ill write a thought out and then rip it out of my notebook sinc it just doesnt look like i wrote it,1,80
370,im so happi about my bodi love yourself no matter how you look,0,13
236,a few week ago i wa on a train some guy got on about an hour into the ride of three hour with hi girlfriend they sat down and she wa be quit loud so i look over for a second instinct and he shout at me i just ignor him and went back to my music over the next half hour howev i heard him mutter to hi girlfriend about me they were sit mayb seat in front of me so i could not hear too well he got up after a while to i would assum use the toilet and when he walk past me he wa glare at me and even leer at me i wa quit afraid that he would be get off at my stop and i wa not sure what to do so i held onto my bag secur and start go over all the scenario in my head that could happen what he want and everyth like that,1,165
234,after a week off work with tonsil and a stressi week at work while recov i am final healthi enough to start knit again,0,24
310,thi dog at my school for feel good friday,0,9
256,everyth i use to enjoy ha becom worthless it all feel like a chore rather than a relax hobbi noth hold mean noth feel excit everyth feel dull and pointless i have tri everyth to improv thi but it doe not work do i just have to keep bare exist until i kill myself or wind up homeless there realli is not ani other way i see my life go,1,70
137,i am tri to learn how to program and it involv a lot of readingreasoningand just do thing veri fast i have notic that i have a lot of difficulti distinguish true and fals which is the fundament of program when i come across someth like not fals my brainthought just freez i notic thi too when do drive school lesson the instructor would say turn right or left and i would get confus sometim do the opposit or i would understand him but not quickli like there is a second delay between him say turn left and me understand that he said turn left and i need to turn left,1,111
274,just a remind that we are not weak we feel more intens and if normal peopl felt thing on the same level as us they probabl would not be abl to handl it but we live it everi day we are so much tougher than we think,1,47
235,it is been a while sinc i have post on my mental health thing on the surfac have been go incred well i am lose weight drive lesson are go well and the i could been work in due time yet with all due respect i feel like a fuck wreck i feel like i am not good enough sure i drop a consider amount of weight but i still feel like crap i do not feel so great at all i feel small i fell mediocr i want to go to commun colleg but i could not find a major i could not find anyth that made me feel worth studi for i feel like shit becaus i had plan to someday rent properti south of the border but the town i want had too much violenc stem from meth addict my fuck parent are bother me about my idiot brother sure he is improv but he is so slow at get thing done yet my parent want me to do their job and help rais their son,1,179
